30010127	52.933337499	7.851212927	105.7094	320651.2917	552414.3937	64.3443
30010128	52.883183705	6.462408482	225.9873	227375.3252	544543.9126	184.2925
30010129	53.316594365	4.209661081	165.0993	76523.7596	592879.0287	123.3309
30010130	51.370377482	4.025225731	217.0432	60163.5648	376573.1022	172.6014
30010131	53.015378736	6.968901723	66.3460	261143.3010	559879.5374	25.1190
30010132	52.557528363	3.966792834	178.9590	58677.2189	508713.2507	136.0201
30010133	52.103601957	2.509051181	175.5111	-42155.5445	461171.7255	131.2889
30010134	51.499302780	3.270931309	194.6300	8065.2505	392164.2219	150.3327
30010135	51.747133343	5.370003191	210.7877	153812.2990	417602.9841	167.2174
30010136	53.217815485	5.332782746	207.1375	151364.5429	581245.3629	165.6390
30010137	51.659884656	6.297460180	312.7776	217981.8750	408290.0571	268.4647
30010138	52.524221970	6.835720989	7.7385	253302.5553	505045.9731	-34.9523
30010139	51.901780092	7.152494239	193.7209	276483.3180	436283.7524	149.5165
30010140	50.255726535	3.908785180	29.9152	49552.7487	252742.3448	-15.3051
30010141	53.317104713	5.098504260	154.5340	135759.2938	592332.5654	112.9791
30010142	52.163383949	3.829073171	273.8635	48396.0074	465058.2655	230.4748
30010143	51.046321112	5.056096335	295.5681	131780.4967	339689.2273	250.2968
30010144	53.025060904	6.144041667	74.6158	205780.0693	560059.5544	33.0858
30010145	52.824793197	3.714907464	88.2694	42285.8992	538812.0282	45.5257
30010146	52.067927650	7.620250757	33.0186	308098.5625	455648.4124	-10.9812
30010147	53.747442650	2.577354339	49.8148	-30357.1478	643820.0603	7.8561
30010148	53.455318821	2.959662387	43.0193	-6243.4291	610398.1517	0.8768
30010149	52.084624209	6.739201249	19.9753	247665.3631	456014.0614	-23.8373
30010150	50.975481582	7.299369446	-11.8733	289292.3945	333511.7163	-58.9781
30010151	50.779323575	4.362363520	30.5501	82715.8894	310438.8391	-14.7444
30010152	52.352763992	7.788450848	130.0939	318578.2846	487695.7578	86.3288
30010153	51.441379076	5.366727866	121.5622	153576.6806	383587.1493	77.6051
30010154	51.965644856	6.774484978	21.8710	250336.4412	442823.9206	-22.1616
30010155	53.792988216	6.248477539	200.9819	211763.6170	645602.4143	161.0615
30010156	50.974071333	5.001002892	30.1998	127874.5060	331670.4991	-15.2442
30010157	53.451841033	6.057793874	114.0269	199551.0663	607497.5501	73.4896
30010158	50.500528771	5.037936385	106.7900	130217.5014	278975.9877	60.4967
30010159	50.840068955	5.453556162	84.2245	159674.4727	316693.3607	38.4317
30010160	50.569953048	7.285895869	-9.4875	289515.9747	288382.2414	-57.0803
30010161	52.941351766	6.806932083	209.9126	250437.1274	551416.6963	168.4691
30010162	51.029442591	7.493100385	80.1173	302722.8333	339886.9536	32.7208
30010163	52.515501697	3.158797970	42.1454	3750.4037	505420.0439	-1.2117
30010164	51.197393492	5.779817307	241.9892	182443.1827	356517.3349	197.4332
30010165	51.644800435	7.192759141	262.2774	279963.6136	407767.8468	217.2736
30010166	52.594711399	7.940997112	106.8728	328017.4871	514960.2432	64.0792
30010167	50.997831276	6.880196986	1.6612	259806.1992	335312.3674	-44.6641
30010168	53.236533883	5.134334742	221.4537	138115.7825	583356.7717	179.7909
30010169	53.576640684	3.040109643	112.9037	-460.4706	623718.9631	71.0464
30010170	53.345625556	4.833275487	281.3111	118107.7259	595610.1242	239.7161
30010171	53.155951112	3.439678554	251.1115	24732.9386	576119.3365	208.7174
30010172	53.759735025	7.743737849	17.7644	310416.1006	644112.1974	-21.9014
30010173	50.355388527	3.464349828	204.7724	18148.0080	264560.9852	160.1761
30010174	52.132953974	3.891667937	194.7475	52608.4165	461583.0026	151.3467
30010175	52.906834958	2.801307542	13.5722	-18949.1768	549752.5289	-29.7008
30010176	52.496395885	3.161976514	250.2985	3900.7434	503288.2443	206.9271
30010177	52.149427785	3.313118844	138.2724	13056.9195	464389.4983	94.6170
30010178	52.098923712	2.773151236	319.5964	-24088.9705	459966.8650	275.5588
30010179	51.658368598	7.764409441	139.3870	319469.9381	410413.4740	94.0939
30010180	53.829349838	7.782435139	288.6567	312708.8801	651942.7057	249.0782
30010181	50.783899169	2.576570144	253.4771	-43192.1416	314245.6809	209.0718
30010182	50.667834331	2.535611115	307.0368	-46581.9585	301451.7611	262.6881
30010183	52.873278096	7.007436977	-4.5615	264084.0604	544126.7939	-46.1889
30010184	52.142150042	3.436335023	38.4519	21466.1784	463346.0992	-5.1373
30010185	51.106199092	5.885351450	-0.8423	189888.9944	346417.1282	-45.6806
30010186	50.867306416	4.997196855	283.3653	127543.9111	319794.4766	237.7208
30010187	52.641738585	5.534935707	210.2470	164999.3137	517148.3218	167.7792
30010188	50.314869357	3.280845787	294.8291	4960.8144	260412.5601	250.4055
30010189	52.048259828	4.757637224	30.6403	111813.3549	451292.0588	-12.8344
30010190	50.584390980	4.372573497	244.3255	83135.7999	288743.8510	198.6916
30010191	51.610867355	3.572867829	39.0717	29334.8975	404008.0500	-5.1362
30010192	53.706161901	6.339655655	87.5053	217900.9214	636014.1879	47.5014
30010193	50.698873295	3.884264042	257.2999	48813.4846	302071.8870	212.3351
30010194	52.513989852	3.547230600	163.7653	30105.9746	504510.8551	120.6108
30010195	53.241147847	4.909424614	244.9106	123102.1395	583946.4096	203.1744
30010196	50.317882062	3.695227944	218.6978	34481.7536	259984.6595	173.8060
30010197	51.348710132	6.543650887	302.2167	235564.6415	373916.2482	256.9825
30010198	53.958103633	2.909741823	323.0347	-7627.3408	666452.4516	281.4074
30010199	53.515282261	4.951641684	48.1326	126105.1440	614438.1540	6.8143
30010200	53.021331306	4.274152474	106.5116	80314.0157	559954.0593	64.3396
30010201	50.252744134	4.280181909	73.5911	76035.9274	251944.7044	27.8913
30010202	53.754347052	6.792242235	289.9900	247683.1507	641867.7814	250.0073
30010203	51.164484676	5.337667005	58.1703	151535.3257	352783.5263	13.3319
30010204	50.708782387	6.481270324	79.0006	232284.5813	302662.7419	32.0546
30010205	50.475379825	2.957245506	155.2520	-17493.5885	278974.8437	110.8955
30010206	50.319823998	3.863527592	90.0171	46472.9193	259938.3377	44.9026
30010207	51.321228257	4.914802274	256.8276	122069.6322	370326.5781	212.2569
30010208	50.916725826	5.452191357	251.5599	159570.7235	325221.3066	205.9703
30010209	52.484173014	5.519411122	103.7513	163980.6239	499614.0203	61.0486
30010210	53.511576791	6.260598869	302.3702	212943.3641	614290.4965	262.0197
30010211	53.138597033	2.853816296	304.1633	-14512.2189	575407.2320	261.2823
30010212	51.228718117	4.691211331	172.4277	106385.4947	360159.8813	127.6205
30010213	51.511969090	4.428358536	15.1002	88440.1579	391877.9310	-29.1379
30010214	52.664152221	6.298749214	307.1791	216666.8682	520020.9040	264.8416
30010215	53.004800635	5.101495332	172.1677	135821.0084	557576.4090	130.1574
30010216	50.711533096	3.422216608	65.0908	16211.0102	304252.3977	20.2973
30010217	50.983330019	4.513974715	92.2627	93679.7983	332994.8856	47.0747
30010218	50.652517887	7.505069433	157.7262	304775.5105	297990.3189	109.9598
30010219	50.622578193	5.773650389	315.2466	182350.0110	292567.5463	268.6688
30010220	53.784991949	6.908178861	205.5718	255257.8406	645434.3063	165.6347
30010221	51.495232979	6.996744460	100.3547	266766.6768	390812.7554	54.9495
30010222	52.884336311	6.406810463	264.7345	223631.2033	544617.8731	223.0132
30010223	50.926557427	6.535731157	253.4717	235751.3312	326947.0778	207.5208
30010224	51.864967642	7.221681169	80.6324	281347.2910	432306.9957	36.3264
30010225	52.556084707	4.707449762	283.8192	108900.5362	507823.7444	241.0786
30010226	50.805598856	6.313466723	147.3651	220295.3054	313269.5749	100.9654
30010227	52.690437892	3.341398001	168.0915	16692.1624	524513.8522	125.0397
30010228	52.590003016	6.620361755	193.4005	238563.6583	512093.8326	150.9293
30010229	50.648433022	3.655681404	11.5484	32532.8299	296817.8514	-33.4123
30010230	52.173318780	4.443749294	280.2803	90463.0229	465438.4357	236.9485
30010231	52.561268770	7.309638241	143.2434	285350.4379	509916.2882	100.4991
30010232	53.646953286	3.668340166	294.3897	41331.0045	630366.3151	252.8288
30010233	51.012732006	7.038511851	96.8934	270880.9874	337208.7160	50.2825
30010234	52.600137890	7.693969080	314.9722	311266.4080	515001.4320	272.1561
30010235	51.619599536	7.665388828	47.2403	312755.6331	405882.6703	1.8405
30010236	50.264031511	4.745217978	144.2713	109217.4341	252805.8513	98.1005
30010237	52.703539943	2.716196866	300.0294	-25509.0613	527350.0128	256.4789
30010238	50.921017924	5.069281782	135.4706	132644.6189	325745.2951	89.9070
30010239	52.631294423	5.119563185	-3.7333	136879.9712	516009.4613	-46.2351
30010240	52.820426271	3.744617914	319.9718	44277.1089	538280.2278	277.2352
30010241	51.777635812	6.858837770	242.5812	256556.2864	422023.9107	198.1822
30010242	53.969597684	6.264338995	262.2575	212568.4778	665273.8546	222.5226
30010243	52.122911864	7.075233871	189.6714	270595.1327	460755.4658	145.8857
30010244	51.627853244	5.205016114	36.0141	142385.2731	404348.2916	-7.6467
30010245	53.153485903	6.271946829	104.0914	214186.1926	574448.3300	63.0324
30010246	51.743562807	2.797449964	205.9175	-23833.6819	420388.4290	161.6990
30010247	51.209767597	4.883966779	208.7759	119834.6828	357941.1379	163.9313
30010248	53.580923429	7.095952114	204.8347	268174.3338	623002.8109	164.7054
30010249	52.162227536	3.906174950	74.3506	53668.0064	464819.1293	30.9831
30010250	53.371470030	5.759018433	233.5553	179747.9354	598408.6341	192.6563
30010251	52.587214990	7.403088548	38.6315	291605.2507	512975.0028	-4.0625
30010252	52.730919288	5.939803579	230.1458	192327.4035	527204.2374	187.8373
30010253	50.760652062	5.728029602	57.2719	179049.9076	307912.1765	11.2170
30010254	53.322153600	7.099895559	279.6876	269121.4375	594213.9231	239.1514
30010255	51.641226799	7.013146116	277.0496	267542.9112	407077.3263	232.1939
30010256	50.868861143	7.908414025	172.8272	332464.3881	322951.6408	124.7576
30010257	53.632711906	3.787922792	126.9057	49202.7604	628598.7778	85.3434
30010258	53.457302919	4.813701112	196.1499	116903.1151	608049.3844	154.6911
30010259	51.314108980	4.515176543	118.7345	94203.3621	369791.1788	74.1139
30010260	51.334800729	2.865116532	118.9937	-20736.5755	374767.4777	74.7312
30010261	51.547564075	5.165684404	248.0785	139634.7753	395423.5029	204.2623
30010262	51.493678122	3.662959599	304.0721	35265.5022	390821.3963	259.7439
30010263	51.356915062	4.716933593	272.5052	108313.1053	374404.5922	227.9764
30010264	51.766138273	3.157013074	38.5087	1066.8084	422076.6925	-5.5932
30010265	52.174620011	7.688915321	2.6318	312428.6278	467661.8780	-41.2218
30010266	51.068528090	2.940601536	172.5150	-16470.6757	344976.9623	128.1246
30010267	50.433817145	7.640550860	293.1228	315102.2129	273953.0525	245.1223
30010268	52.391781786	7.876009004	70.7512	324392.2037	492236.5888	27.0399
30010269	53.393641228	6.725762784	23.5836	244046.0564	601640.8356	-16.8330
30010270	51.824200426	6.364780221	234.1954	222393.9056	426630.0313	190.1584
30010271	51.892400241	3.468276488	263.5325	22917.9665	435507.9210	219.6136
30010272	53.242385237	3.079088252	293.1182	927.1758	586447.1963	250.6306
30010273	53.739445945	5.510029129	137.9330	163104.9471	639308.5775	97.5011
30010274	53.332087433	4.085406216	214.8987	68274.7351	594745.7262	173.1385
30010275	53.073098226	5.865138231	161.7064	187031.7537	565245.0662	120.1639
30010276	51.286012571	5.382177730	303.8979	154649.6904	366302.3602	259.5014
30010277	50.252483988	5.042776251	207.5509	130431.5629	251378.7938	161.1119
30010278	53.344719377	4.317418670	-1.6772	83751.2460	595896.8087	-43.3967
30010279	52.796111909	7.570303809	76.7609	302232.2304	536540.9229	34.8255
30010280	53.910784863	5.696118100	155.9168	175303.0468	658418.1463	115.8591
30010281	51.427932666	5.413449324	326.9707	156825.5793	382091.3630	282.9968
30010282	50.704435177	5.660547771	146.3628	174311.6273	301638.1147	100.1467
30010283	53.081428638	7.824656001	183.1873	318309.5128	568827.0420	142.2422
30010284	50.711560285	7.989516709	169.2387	338793.3841	305659.2997	120.8884
30010285	50.787045631	5.513651253	325.1940	163917.8827	310800.1374	279.2523
30010286	50.834653554	2.758314404	260.2539	-30177.5699	319413.6062	215.7918
30010287	53.099052519	7.932509312	-10.1436	325464.3712	571037.2684	-51.0256
30010288	51.255359965	3.986946299	82.7845	57252.7843	363829.4384	38.2327
30010289	51.662181204	6.902304174	9.3447	259823.0480	409242.6977	-35.3624
30010290	50.438169251	5.323987556	201.0787	150508.8684	271981.3886	154.4969
30010291	52.472799904	6.004423350	202.8519	196937.4691	498519.2280	160.0544
30010292	50.373834139	7.425325369	27.9747	299998.3640	266834.4517	-19.9369
30010293	53.295596431	6.537316525	8.2685	231685.0022	590513.0933	-32.3336
30010294	52.795055427	3.888583184	245.7514	53921.8668	535246.4711	203.0447
30010295	50.660847417	4.584616767	69.1477	98247.1121	297063.3120	23.5055
30010296	51.478615192	4.176046939	-14.0035	70864.7011	388428.3275	-58.3127
30010297	51.192132602	3.844252520	139.4649	47144.0629	356997.2308	94.8614
30010298	53.462480734	3.901045461	217.7063	56293.6249	609493.7209	176.0224
30010299	50.803555616	3.164867566	251.0799	-1651.7269	315006.1071	206.4716
30010300	50.354625271	4.483496095	211.9305	90677.2893	263080.4714	166.0819
30010301	52.498087334	6.204660700	283.9787	210510.7056	501467.6168	241.2253
30010302	50.374642120	3.771502844	206.0923	40053.0607	266176.0829	161.1342
30010303	50.497980229	7.812031651	288.3474	327047.2710	281476.9898	240.2052
30010304	50.879307666	3.492634841	57.6945	21666.7502	322782.0492	13.1058
30010305	53.698652191	7.176170698	155.1194	273160.2234	636233.2747	115.1878
30010306	51.421697891	5.211985800	274.0295	142812.7813	381411.9989	229.9168
30010307	53.768753625	6.559051376	243.3690	232275.5688	643195.0860	203.4178
30010308	53.807616680	3.395276777	80.3383	23772.5462	648711.4195	38.7924
30010309	52.312729150	3.284182895	286.2686	11603.9102	482610.3812	242.8049
30010310	50.628050631	6.405399568	178.4669	227050.1568	293604.6166	131.1166
30010311	52.678830651	4.021957250	152.1443	62672.5333	522136.9647	109.3477
30010312	50.835012573	6.166744205	210.4506	209917.8696	316421.2283	164.2774
30010313	51.905428443	5.862385355	222.7643	187700.4240	435320.9826	179.1141
30010314	51.365548352	4.644428804	45.7561	103272.7305	375413.9212	1.2420
30010315	51.304172902	3.810423074	326.2957	45048.7550	369510.2408	281.8089
30010316	51.151929570	5.057461453	226.8924	131929.1906	351437.6011	181.9133
30010317	50.435049197	5.145994853	172.2198	137861.0486	271660.4316	125.7628
30010318	51.446455761	7.253018540	76.3236	284698.7336	385811.7924	30.4140
30010319	52.130994317	2.584300037	175.6303	-36885.0486	464016.0378	131.4792
30010320	51.605365830	3.802634177	309.5286	45233.9067	403024.6856	265.3142
30010321	52.982902091	3.862375650	159.3654	52595.8724	556183.5196	116.9296
30010322	52.069990825	6.837471219	77.0454	254432.6518	454516.2257	33.1903
30010323	51.955016666	6.427581348	165.2464	226514.8260	441243.1835	121.3632
30010324	51.699770458	2.954621114	156.9633	-13146.1330	415143.6042	112.7570
30010325	51.716662757	6.511464390	258.8300	232690.7296	414813.1787	214.5182
30010326	50.372420970	2.854334764	242.9098	-25192.0964	267772.0451	198.6911
30010327	52.493232793	7.371254969	280.6043	289735.1789	502460.8211	237.5367
30010328	51.054893649	7.043441030	247.8568	271120.5824	341906.1901	201.2515
30010329	51.095397866	7.748134000	97.3399	320371.6497	347768.4328	49.5995
30010330	51.180658198	5.596388742	317.9389	169627.2745	354602.6660	273.2777
30010331	50.891315571	5.388751654	186.8285	155109.3808	322392.3965	141.1621
30010332	51.456650759	5.633126032	143.8794	172092.4955	385314.8282	99.9141
30010333	51.386593977	4.253811293	188.9445	76107.3325	378104.8369	144.5191
30010334	51.498825051	4.754512641	-14.4805	111067.5566	390168.4578	-58.6671
30010335	53.744735889	7.154855825	215.7319	271626.2612	641326.9016	175.8471
30010336	53.163880616	3.056726033	111.3777	-847.7980	577761.7759	68.7188
30010337	52.516791446	7.063635966	62.4420	268787.1904	504553.3468	19.6621
30010338	50.887001966	6.305159908	287.3696	219596.1685	322317.7931	241.4020
30010339	50.482919660	7.375464213	72.1767	296122.9763	278870.2243	24.3841
30010340	50.581638987	7.736727731	274.7810	321407.4290	290607.0564	226.6918
30010341	52.815182172	5.243315470	120.4822	145298.9231	536447.4808	78.2310
30010342	53.883613097	5.249903706	163.5920	145969.6954	655358.2583	123.0513
30010343	53.015311356	5.302865112	103.2670	149339.7218	558711.4134	61.3686
30010344	52.049195382	5.893424202	182.2472	189724.8672	451330.1890	138.7498
30010345	52.318687113	3.316970315	55.4960	13858.0512	483208.7299	12.0540
30010346	50.939992934	6.384708131	182.9085	225113.2846	328285.9199	137.0885
30010347	52.453408611	5.487670288	291.5712	161829.2636	496187.4746	248.8235
30010348	51.802195247	2.971992747	208.3409	-11567.3551	426494.4419	164.2017
30010349	53.840533408	7.337707015	257.1403	283398.5360	652300.1883	217.4506
30010350	51.030869790	4.703177803	217.7368	107015.3295	338142.1021	172.4851
30010351	51.393868178	2.815399713	236.5905	-23968.1139	381456.9023	192.3394
30010352	53.360187184	6.570716611	22.9099	233793.6516	597737.0707	-17.5718
30010353	51.564069592	4.555706802	189.2445	97346.0947	397565.3398	145.1258
30010354	51.633686355	5.924924265	178.9751	192227.6823	405119.0976	134.9333
30010355	51.143162212	6.776751832	-9.2340	252237.7223	351335.2788	-55.1891
30010356	51.564124871	5.361877674	158.5895	153244.1619	397242.9146	114.8835
30010357	53.071266837	4.686144300	128.4445	108011.9189	565163.2237	86.4285
30010358	51.851251037	6.079475898	132.8079	202696.9613	429413.6524	88.9731
30010359	51.679814619	6.337680202	288.6839	220735.6719	410542.7546	244.3936
30010360	53.158193184	6.884944139	9.6140	255179.5779	575649.9737	-31.2460
30010361	50.974530079	3.404705683	280.4452	15766.5518	333536.7486	235.9906
30010362	52.833246771	2.755510066	172.5132	-22327.3953	541678.9544	129.1199
30010363	51.003544529	3.990413479	27.8972	56959.2486	335813.9148	-16.9139
30010364	53.985170754	3.078148471	15.1404	3521.5291	669095.3708	-26.3932
